! Time     Wind    Wind    Vertical    Horiz.      Pwr.Law     Lin.Vert.   Gust     Upflow
!          Speed   Dir     Speed       Shear       Vert.Shr    Shear       Speed    Angle 
! (sec)    (m/s)   (Deg)   (m/s)                                            (m/s)   (deg)
29.75000  11.52044 -0.42832 -0.22223  0.00000  0.10000  0.00000  0.00000  0.00000
29.76000  11.11252 -0.39710 -0.05588  0.00000  0.10000  0.00000  0.00000  0.00000
29.77000  11.02865  0.67167 -0.14408  0.00000  0.10000  0.00000  0.00000  0.00000
29.78000  11.44677 -0.32612 -0.53011  0.00000  0.10000  0.00000  0.00000  0.00000
29.79000  11.26357 -0.64087 -0.64979  0.00000  0.10000  0.00000  0.00000  0.00000
29.80000  10.99808  0.09903 -0.75347  0.00000  0.10000  0.00000  0.00000  0.00000
29.81000  10.60864  0.68382 -0.87771  0.00000  0.10000  0.00000  0.00000  0.00000
29.82000  10.18532 -0.95910 -1.23172  0.00000  0.10000  0.00000  0.00000  0.00000
29.83000  10.59573  0.72419 -1.07307  0.00000  0.10000  0.00000  0.00000  0.00000
29.84000  10.70472  1.25114 -1.17718  0.00000  0.10000  0.00000  0.00000  0.00000
29.85000  10.43114  1.34248 -1.35988  0.00000  0.10000  0.00000  0.00000  0.00000
29.86000  10.29747  0.57927 -1.56727  0.00000  0.10000  0.00000  0.00000  0.00000
29.87000  10.30884  0.67100 -1.59047  0.00000  0.10000  0.00000  0.00000  0.00000
29.88000  10.57339  1.47343 -1.26106  0.00000  0.10000  0.00000  0.00000  0.00000
29.89000  10.53786  3.11679 -1.36942  0.00000  0.10000  0.00000  0.00000  0.00000
29.90000  10.28371  3.07541 -1.33482  0.00000  0.10000  0.00000  0.00000  0.00000
29.91000  10.37207  2.51321 -1.15897  0.00000  0.10000  0.00000  0.00000  0.00000
29.92000  10.31208  0.81197 -1.07793  0.00000  0.10000  0.00000  0.00000  0.00000
29.93000  10.30992  0.88872 -1.32095  0.00000  0.10000  0.00000  0.00000  0.00000
29.94000  10.39433  0.27771 -1.24766  0.00000  0.10000  0.00000  0.00000  0.00000
29.95000  10.53425 -0.77135 -0.82378  0.00000  0.10000  0.00000  0.00000  0.00000
29.96000  10.46327 -1.47686 -0.98015  0.00000  0.10000  0.00000  0.00000  0.00000
29.97000  10.33028  2.59436 -0.86462  0.00000  0.10000  0.00000  0.00000  0.00000
29.98000  10.69176  2.97006 -0.74054  0.00000  0.10000  0.00000  0.00000  0.00000
29.99000  10.80651  3.65810 -1.15867  0.00000  0.10000  0.00000  0.00000  0.00000
30.00000  10.67910  0.51127 -1.04587  0.00000  0.10000  0.00000  0.00000  0.00000
30.01000  10.85150  0.97651 -1.15084  0.00000  0.10000  0.00000  0.00000  0.00000
30.02000  11.06854  0.14268 -1.00815  0.00000  0.10000  0.00000  0.00000  0.00000
30.03000  11.13415 -0.63069 -1.22422  0.00000  0.10000  0.00000  0.00000  0.00000
30.04000  11.17399  0.46303 -1.18443  0.00000  0.10000  0.00000  0.00000  0.00000
30.05000  10.92301 -0.37097 -0.64339  0.00000  0.10000  0.00000  0.00000  0.00000
30.06000  11.05213 -1.17459 -1.07167  0.00000  0.10000  0.00000  0.00000  0.00000
30.07000  11.22688 -1.79784 -1.45104  0.00000  0.10000  0.00000  0.00000  0.00000
30.08000  11.06206 -3.93409 -0.96586  0.00000  0.10000  0.00000  0.00000  0.00000
30.09000  11.45427 -4.84212 -1.25164  0.00000  0.10000  0.00000  0.00000  0.00000
30.10000  11.52931 -5.74757 -1.18112  0.00000  0.10000  0.00000  0.00000  0.00000
30.11000  11.64447 -4.86466 -1.00045  0.00000  0.10000  0.00000  0.00000  0.00000
30.12000  11.66731 -4.97554 -0.85990  0.00000  0.10000  0.00000  0.00000  0.00000
30.13000  12.06630 -3.09984 -0.91178  0.00000  0.10000  0.00000  0.00000  0.00000
30.14000  12.09052 -3.56635 -0.72515  0.00000  0.10000  0.00000  0.00000  0.00000
30.15000  11.76723 -2.81784 -0.74549  0.00000  0.10000  0.00000  0.00000  0.00000
30.16000  11.72208 -4.45359 -0.71695  0.00000  0.10000  0.00000  0.00000  0.00000
30.17000  11.46125 -3.70245 -0.70497  0.00000  0.10000  0.00000  0.00000  0.00000
30.18000  11.47216 -2.27648 -0.61312  0.00000  0.10000  0.00000  0.00000  0.00000
30.19000  11.32699 -3.06584 -0.26915  0.00000  0.10000  0.00000  0.00000  0.00000
30.20000  11.46595 -1.17973 -0.67442  0.00000  0.10000  0.00000  0.00000  0.00000
30.21000  11.83152 -1.63902 -0.64849  0.00000  0.10000  0.00000  0.00000  0.00000
30.22000  12.02095 -1.72866 -0.75472  0.00000  0.10000  0.00000  0.00000  0.00000
30.23000  11.97655 -3.45076 -1.19001  0.00000  0.10000  0.00000  0.00000  0.00000
30.24000  11.99844 -3.95809 -0.85046  0.00000  0.10000  0.00000  0.00000  0.00000
30.25000  11.92784 -4.75515 -0.72303  0.00000  0.10000  0.00000  0.00000  0.00000
30.26000  11.72089 -6.00195 -0.84666  0.00000  0.10000  0.00000  0.00000  0.00000
30.27000  11.59019 -5.49565 -0.57978  0.00000  0.10000  0.00000  0.00000  0.00000
30.28000  11.61852 -5.86819 -0.57617  0.00000  0.10000  0.00000  0.00000  0.00000
30.29000  11.70061 -5.91648 -0.32583  0.00000  0.10000  0.00000  0.00000  0.00000
30.30000  11.65710 -6.54387 -0.22088  0.00000  0.10000  0.00000  0.00000  0.00000
30.31000  12.00879 -6.31835 -0.21487  0.00000  0.10000  0.00000  0.00000  0.00000
30.32000  11.90014 -6.84915 -0.24881  0.00000  0.10000  0.00000  0.00000  0.00000
30.33000  11.77810 -6.71529 -0.41307  0.00000  0.10000  0.00000  0.00000  0.00000
30.34000  11.73568 -6.58531 -0.57415  0.00000  0.10000  0.00000  0.00000  0.00000
30.35000  11.67378 -6.10895 -0.55897  0.00000  0.10000  0.00000  0.00000  0.00000
30.36000  11.54869 -6.70540 -0.66438  0.00000  0.10000  0.00000  0.00000  0.00000
30.37000  11.48930 -6.94179 -0.25239  0.00000  0.10000  0.00000  0.00000  0.00000
30.38000  11.90889 -6.95191 -0.58036  0.00000  0.10000  0.00000  0.00000  0.00000
30.39000  11.96091 -5.57061 -0.53491  0.00000  0.10000  0.00000  0.00000  0.00000
30.40000  11.97544 -6.27843 -0.53942  0.00000  0.10000  0.00000  0.00000  0.00000
30.41000  11.76825 -4.12796 -0.74638  0.00000  0.10000  0.00000  0.00000  0.00000
30.42000  11.96912 -4.61281 -0.83376  0.00000  0.10000  0.00000  0.00000  0.00000
30.43000  11.80150 -4.89201 -0.65088  0.00000  0.10000  0.00000  0.00000  0.00000
30.44000  11.95590 -5.80594 -0.57349  0.00000  0.10000  0.00000  0.00000  0.00000
30.45000  11.96965 -6.33613 -0.98012  0.00000  0.10000  0.00000  0.00000  0.00000
30.46000  11.74567 -6.03950 -1.23588  0.00000  0.10000  0.00000  0.00000  0.00000
30.47000  11.83868 -5.98747 -1.11470  0.00000  0.10000  0.00000  0.00000  0.00000
30.48000  11.80925 -5.43716 -0.98598  0.00000  0.10000  0.00000  0.00000  0.00000
30.49000  11.90729 -3.73139 -0.98524  0.00000  0.10000  0.00000  0.00000  0.00000
30.50000  12.13826 -3.67679 -1.16517  0.00000  0.10000  0.00000  0.00000  0.00000
30.51000  12.06475 -4.54405 -0.72174  0.00000  0.10000  0.00000  0.00000  0.00000
30.52000  11.88268 -2.43914 -0.53517  0.00000  0.10000  0.00000  0.00000  0.00000
30.53000  11.83618 -0.82205 -0.50218  0.00000  0.10000  0.00000  0.00000  0.00000
30.54000  11.81740 -1.61049 -0.31746  0.00000  0.10000  0.00000  0.00000  0.00000
30.55000  11.62037 -2.10364 -0.55363  0.00000  0.10000  0.00000  0.00000  0.00000
30.56000  11.55419 -3.43126 -0.62942  0.00000  0.10000  0.00000  0.00000  0.00000
30.57000  11.40623 -2.62272 -0.67703  0.00000  0.10000  0.00000  0.00000  0.00000
30.58000  11.67642 -2.75493 -0.23577  0.00000  0.10000  0.00000  0.00000  0.00000
30.59000  11.75078 -1.33328 -0.44103  0.00000  0.10000  0.00000  0.00000  0.00000
30.60000  11.60827 -2.62605 -0.27189  0.00000  0.10000  0.00000  0.00000  0.00000
30.61000  11.65042 -2.05380 -0.42607  0.00000  0.10000  0.00000  0.00000  0.00000
30.62000  11.55791 -2.32288 -0.32160  0.00000  0.10000  0.00000  0.00000  0.00000
30.63000  11.66454 -1.92474 -0.48496  0.00000  0.10000  0.00000  0.00000  0.00000
30.64000  11.71757 -3.07391 -0.11820  0.00000  0.10000  0.00000  0.00000  0.00000
30.65000  12.29368 -3.12189 -0.06529  0.00000  0.10000  0.00000  0.00000  0.00000
30.66000  12.00717 -2.11128 -0.48568  0.00000  0.10000  0.00000  0.00000  0.00000
30.67000  12.15061 -2.92065 -0.61111  0.00000  0.10000  0.00000  0.00000  0.00000
30.68000  11.94920 -4.20384 -0.60368  0.00000  0.10000  0.00000  0.00000  0.00000
30.69000  11.53217 -7.63015 -0.23744  0.00000  0.10000  0.00000  0.00000  0.00000
30.70000  11.55007 -6.64658 -0.07229  0.00000  0.10000  0.00000  0.00000  0.00000
30.71000  11.85193 -5.08849  0.22622  0.00000  0.10000  0.00000  0.00000  0.00000
30.72000  12.27930 -4.75562  0.47685  0.00000  0.10000  0.00000  0.00000  0.00000
30.73000  11.95194 -3.82344  0.54619  0.00000  0.10000  0.00000  0.00000  0.00000
30.74000  12.25597 -4.53436  0.23828  0.00000  0.10000  0.00000  0.00000  0.00000
30.75000  11.88265 -6.46506  0.69257  0.00000  0.10000  0.00000  0.00000  0.00000
30.76000  11.67222 -6.80568  0.42070  0.00000  0.10000  0.00000  0.00000  0.00000
30.77000  11.43392 -6.64247  0.41944  0.00000  0.10000  0.00000  0.00000  0.00000
30.78000  11.27537 -8.27174  0.43144  0.00000  0.10000  0.00000  0.00000  0.00000
30.79000  11.58371 -9.19073  0.44168  0.00000  0.10000  0.00000  0.00000  0.00000
30.80000  11.67554 -8.80240  0.68868  0.00000  0.10000  0.00000  0.00000  0.00000
30.81000  11.66695 -9.60651  0.83990  0.00000  0.10000  0.00000  0.00000  0.00000
30.82000  11.29346 -7.30480  0.92994  0.00000  0.10000  0.00000  0.00000  0.00000
30.83000  11.58147 -7.47846  0.65713  0.00000  0.10000  0.00000  0.00000  0.00000
30.84000  11.26953 -4.58140  0.50484  0.00000  0.10000  0.00000  0.00000  0.00000
30.85000  11.31720 -3.83606  0.71379  0.00000  0.10000  0.00000  0.00000  0.00000
30.86000  11.51814 -6.33649  0.79055  0.00000  0.10000  0.00000  0.00000  0.00000
30.87000  11.52414 -4.18498  0.66973  0.00000  0.10000  0.00000  0.00000  0.00000
30.88000  11.28112 -2.73235  0.94017  0.00000  0.10000  0.00000  0.00000  0.00000
30.89000  11.02083 -2.35898  0.53687  0.00000  0.10000  0.00000  0.00000  0.00000
30.90000  11.09896 -2.85932  1.16312  0.00000  0.10000  0.00000  0.00000  0.00000
30.91000  10.85491 -4.03508  0.88180  0.00000  0.10000  0.00000  0.00000  0.00000
30.92000  10.60554 -3.89416  0.96073  0.00000  0.10000  0.00000  0.00000  0.00000
30.93000  10.40012 -4.02519  0.74613  0.00000  0.10000  0.00000  0.00000  0.00000
30.94000  10.45118 -3.50036  0.68828  0.00000  0.10000  0.00000  0.00000  0.00000
30.95000  10.80571 -2.81816  0.81090  0.00000  0.10000  0.00000  0.00000  0.00000
30.96000  10.80412 -2.31141  0.62203  0.00000  0.10000  0.00000  0.00000  0.00000
30.97000  10.84798 -3.73470  0.26292  0.00000  0.10000  0.00000  0.00000  0.00000
30.98000  10.92393 -2.75165  0.78915  0.00000  0.10000  0.00000  0.00000  0.00000
30.99000  10.92692 -2.73761  0.50112  0.00000  0.10000  0.00000  0.00000  0.00000
31.00000  11.23498 -3.48704  0.59359  0.00000  0.10000  0.00000  0.00000  0.00000
31.01000  10.99632 -7.73039  0.43889  0.00000  0.10000  0.00000  0.00000  0.00000
31.02000  11.17372 -7.34306  0.11412  0.00000  0.10000  0.00000  0.00000  0.00000
31.03000  11.01790 -7.76688 -0.00299  0.00000  0.10000  0.00000  0.00000  0.00000
31.04000  10.94811 -5.98305 -0.08637  0.00000  0.10000  0.00000  0.00000  0.00000
31.05000  11.19918 -6.58134 -0.02814  0.00000  0.10000  0.00000  0.00000  0.00000
31.06000  11.07206 -8.07329 -0.02976  0.00000  0.10000  0.00000  0.00000  0.00000
31.07000  11.12962 -9.84850  0.03268  0.00000  0.10000  0.00000  0.00000  0.00000
31.08000  11.32897 -8.55905 -0.09062  0.00000  0.10000  0.00000  0.00000  0.00000
31.09000  11.22045 -8.41692 -0.01810  0.00000  0.10000  0.00000  0.00000  0.00000
31.10000  11.13543 -9.37494  0.22759  0.00000  0.10000  0.00000  0.00000  0.00000
31.11000  11.43305 -9.28977  0.44841  0.00000  0.10000  0.00000  0.00000  0.00000
31.12000  11.22526 -9.66518  0.33978  0.00000  0.10000  0.00000  0.00000  0.00000
31.13000  10.77936 -8.83717  0.23622  0.00000  0.10000  0.00000  0.00000  0.00000
31.14000  10.64830 -6.75755  0.30647  0.00000  0.10000  0.00000  0.00000  0.00000
31.15000  10.79817 -7.97266 -0.02450  0.00000  0.10000  0.00000  0.00000  0.00000
31.16000  11.06502 -7.87122 -0.17369  0.00000  0.10000  0.00000  0.00000  0.00000
31.17000  11.14635 -8.13309 -0.06262  0.00000  0.10000  0.00000  0.00000  0.00000
31.18000  10.84382 -8.83811  0.15858  0.00000  0.10000  0.00000  0.00000  0.00000
31.19000  10.97703 -7.96666  0.46211  0.00000  0.10000  0.00000  0.00000  0.00000
31.20000  10.88965 -7.94777  0.72326  0.00000  0.10000  0.00000  0.00000  0.00000
31.21000  10.78289 -8.21473  0.68270  0.00000  0.10000  0.00000  0.00000  0.00000
31.22000  10.85568 -8.07480  0.81734  0.00000  0.10000  0.00000  0.00000  0.00000
31.23000  11.04138 -9.52452  0.77484  0.00000  0.10000  0.00000  0.00000  0.00000
31.24000  11.42937 -9.14199  1.43725  0.00000  0.10000  0.00000  0.00000  0.00000
31.25000  11.08187 -9.64466  0.75478  0.00000  0.10000  0.00000  0.00000  0.00000
31.26000  11.18533 -7.33196  0.85905  0.00000  0.10000  0.00000  0.00000  0.00000
31.27000  11.16460 -8.07660  0.86444  0.00000  0.10000  0.00000  0.00000  0.00000
31.28000  11.29316 -5.05855  0.51631  0.00000  0.10000  0.00000  0.00000  0.00000
31.29000  10.87621 -2.57099  0.74123  0.00000  0.10000  0.00000  0.00000  0.00000
31.30000  10.84076 -3.58797  0.30698  0.00000  0.10000  0.00000  0.00000  0.00000
31.31000  10.83176 -2.08456  0.48322  0.00000  0.10000  0.00000  0.00000  0.00000
31.32000  10.89368 -2.97324 -0.11382  0.00000  0.10000  0.00000  0.00000  0.00000
31.33000  10.82207 -5.81477 -0.10445  0.00000  0.10000  0.00000  0.00000  0.00000
31.34000  11.00310 -7.15049 -0.00584  0.00000  0.10000  0.00000  0.00000  0.00000
31.35000  10.82385 -7.77572  0.39416  0.00000  0.10000  0.00000  0.00000  0.00000
31.36000  10.61185 -6.81999  0.28224  0.00000  0.10000  0.00000  0.00000  0.00000
31.37000  11.10129 -4.45238  0.02572  0.00000  0.10000  0.00000  0.00000  0.00000
31.38000  11.16342 -4.24143 -0.31950  0.00000  0.10000  0.00000  0.00000  0.00000
31.39000  11.06544 -4.20181 -0.31419  0.00000  0.10000  0.00000  0.00000  0.00000
31.40000  11.16698 -3.88699 -0.15506  0.00000  0.10000  0.00000  0.00000  0.00000
31.41000  11.01778 -3.41752 -0.29589  0.00000  0.10000  0.00000  0.00000  0.00000
31.42000  11.22331 -6.60140 -0.34272  0.00000  0.10000  0.00000  0.00000  0.00000
31.43000  11.06462 -5.33994 -0.03769  0.00000  0.10000  0.00000  0.00000  0.00000
31.44000  11.00905 -4.16181  0.06760  0.00000  0.10000  0.00000  0.00000  0.00000
31.45000  10.96918 -3.81918  0.28362  0.00000  0.10000  0.00000  0.00000  0.00000
31.46000  10.98293 -3.34610  0.28232  0.00000  0.10000  0.00000  0.00000  0.00000
31.47000  10.66484 -2.97861  0.13732  0.00000  0.10000  0.00000  0.00000  0.00000
31.48000  10.50847 -2.25378  0.75635  0.00000  0.10000  0.00000  0.00000  0.00000
31.49000  10.57220 -2.21811  0.80774  0.00000  0.10000  0.00000  0.00000  0.00000
31.50000  10.68137 -3.09569  0.88530  0.00000  0.10000  0.00000  0.00000  0.00000
31.51000  10.86208 -1.66573  0.88575  0.00000  0.10000  0.00000  0.00000  0.00000
31.52000  10.84931 -1.90408  0.62332  0.00000  0.10000  0.00000  0.00000  0.00000
31.53000  10.38625 -1.86379  0.94718  0.00000  0.10000  0.00000  0.00000  0.00000
31.54000  10.23547 -2.96726  0.88378  0.00000  0.10000  0.00000  0.00000  0.00000
31.55000  10.19915 -2.04258  0.70080  0.00000  0.10000  0.00000  0.00000  0.00000
31.56000  10.29430 -3.01355  0.45437  0.00000  0.10000  0.00000  0.00000  0.00000
31.57000  10.24013 -2.03892  0.18043  0.00000  0.10000  0.00000  0.00000  0.00000
31.58000  10.26167 -1.76141  0.44881  0.00000  0.10000  0.00000  0.00000  0.00000
31.59000  10.47182 -0.64980 -0.06177  0.00000  0.10000  0.00000  0.00000  0.00000
31.60000  10.75094 -1.72682 -0.02964  0.00000  0.10000  0.00000  0.00000  0.00000
31.61000  10.70030 -2.63398  0.24674  0.00000  0.10000  0.00000  0.00000  0.00000
31.62000  10.84588 -2.10548  0.34312  0.00000  0.10000  0.00000  0.00000  0.00000
31.63000  10.81027 -1.99355  0.40809  0.00000  0.10000  0.00000  0.00000  0.00000
31.64000  10.78247 -1.75130  0.53441  0.00000  0.10000  0.00000  0.00000  0.00000
31.65000  10.74822 -0.24844  0.52597  0.00000  0.10000  0.00000  0.00000  0.00000
31.66000  10.63011 -0.91368  0.53301  0.00000  0.10000  0.00000  0.00000  0.00000
31.67000  10.78365 -2.11270  0.82037  0.00000  0.10000  0.00000  0.00000  0.00000
31.68000  10.79527 -2.02928  0.82090  0.00000  0.10000  0.00000  0.00000  0.00000
31.69000  10.97598 -2.39239  0.56794  0.00000  0.10000  0.00000  0.00000  0.00000
31.70000  10.91874 -2.32556  0.37234  0.00000  0.10000  0.00000  0.00000  0.00000
31.71000  11.54104 -3.90637  0.49842  0.00000  0.10000  0.00000  0.00000  0.00000
31.72000  11.61178 -2.51139  0.59116  0.00000  0.10000  0.00000  0.00000  0.00000
31.73000  11.40136 -3.86486  0.69833  0.00000  0.10000  0.00000  0.00000  0.00000
31.74000  11.45816 -4.10662  0.64668  0.00000  0.10000  0.00000  0.00000  0.00000
31.75000  11.26359 -4.25454  0.32557  0.00000  0.10000  0.00000  0.00000  0.00000
31.76000  10.88743 -4.62151  0.31460  0.00000  0.10000  0.00000  0.00000  0.00000
31.77000  10.46440 -4.77894  0.33326  0.00000  0.10000  0.00000  0.00000  0.00000
31.78000  10.85115 -6.85077  0.28127  0.00000  0.10000  0.00000  0.00000  0.00000
31.79000  11.07002 -8.08771  0.17906  0.00000  0.10000  0.00000  0.00000  0.00000
31.80000  11.22902 -7.33004  0.40542  0.00000  0.10000  0.00000  0.00000  0.00000
31.81000  10.91346 -5.64722  0.63424  0.00000  0.10000  0.00000  0.00000  0.00000
31.82000  11.15507 -7.30235  1.04145  0.00000  0.10000  0.00000  0.00000  0.00000
31.83000  10.85235 -7.69813  0.41384  0.00000  0.10000  0.00000  0.00000  0.00000
31.84000  10.79932 -5.12463  0.76333  0.00000  0.10000  0.00000  0.00000  0.00000
31.85000  11.29907 -5.75099  0.66789  0.00000  0.10000  0.00000  0.00000  0.00000
31.86000  11.13437 -4.25245  0.55998  0.00000  0.10000  0.00000  0.00000  0.00000
31.87000  11.01311 -4.00726  0.45481  0.00000  0.10000  0.00000  0.00000  0.00000
31.88000  10.91765 -4.51314  0.80157  0.00000  0.10000  0.00000  0.00000  0.00000
31.89000  11.03670 -4.56302  0.83947  0.00000  0.10000  0.00000  0.00000  0.00000
31.90000  10.63183 -4.86131  0.70464  0.00000  0.10000  0.00000  0.00000  0.00000
31.91000  10.62650 -4.72348  0.91727  0.00000  0.10000  0.00000  0.00000  0.00000
31.92000  10.03607 -5.93964  0.95589  0.00000  0.10000  0.00000  0.00000  0.00000
31.93000  10.09779 -4.54991  0.75478  0.00000  0.10000  0.00000  0.00000  0.00000
31.94000  9.99160 -3.07645  0.69884  0.00000  0.10000  0.00000  0.00000  0.00000
31.95000  10.34192 -3.61806  0.56905  0.00000  0.10000  0.00000  0.00000  0.00000
31.96000  9.99382 -2.53555  0.64936  0.00000  0.10000  0.00000  0.00000  0.00000
31.97000  10.20578 -3.45334  0.97892  0.00000  0.10000  0.00000  0.00000  0.00000
31.98000  10.01559 -3.49704  0.89474  0.00000  0.10000  0.00000  0.00000  0.00000
31.99000  10.13595 -7.20876  0.75267  0.00000  0.10000  0.00000  0.00000  0.00000
32.00000  10.03987 -9.46509  0.38657  0.00000  0.10000  0.00000  0.00000  0.00000
32.01000  9.91848 -7.39748  0.39785  0.00000  0.10000  0.00000  0.00000  0.00000
32.02000  10.26578 -6.43704  0.02110  0.00000  0.10000  0.00000  0.00000  0.00000
32.03000  10.15112 -6.43007  0.14542  0.00000  0.10000  0.00000  0.00000  0.00000
32.04000  10.02640 -6.41150  0.44356  0.00000  0.10000  0.00000  0.00000  0.00000
32.05000  10.45990 -4.41125  0.56571  0.00000  0.10000  0.00000  0.00000  0.00000
32.06000  10.54653 -3.71421  0.76440  0.00000  0.10000  0.00000  0.00000  0.00000
32.07000  10.12311 -2.61233  0.89475  0.00000  0.10000  0.00000  0.00000  0.00000
32.08000  10.59259 -3.16149  1.20154  0.00000  0.10000  0.00000  0.00000  0.00000
32.09000  10.42488 -2.62230  0.97695  0.00000  0.10000  0.00000  0.00000  0.00000
32.10000  10.19978 -4.89000  1.13685  0.00000  0.10000  0.00000  0.00000  0.00000
32.11000  10.34020 -7.68269  0.94282  0.00000  0.10000  0.00000  0.00000  0.00000
32.12000  10.39432 -6.49245  0.60985  0.00000  0.10000  0.00000  0.00000  0.00000
32.13000  10.45442 -6.95987  0.75406  0.00000  0.10000  0.00000  0.00000  0.00000
32.14000  10.39365 -6.72716  0.90834  0.00000  0.10000  0.00000  0.00000  0.00000
32.15000  10.59442 -9.34123  1.14730  0.00000  0.10000  0.00000  0.00000  0.00000
32.16000  10.29873 -9.16652  1.39661  0.00000  0.10000  0.00000  0.00000  0.00000
32.17000  10.05384 -7.58867  0.89345  0.00000  0.10000  0.00000  0.00000  0.00000
32.18000  10.37045 -9.64243  1.04751  0.00000  0.10000  0.00000  0.00000  0.00000
32.19000  10.81021 -10.26499  1.11484  0.00000  0.10000  0.00000  0.00000  0.00000
32.20000  10.92879 -11.32013  1.35974  0.00000  0.10000  0.00000  0.00000  0.00000
32.21000  11.02261 -11.77356  0.94648  0.00000  0.10000  0.00000  0.00000  0.00000
32.22000  10.90806 -13.80423  1.29797  0.00000  0.10000  0.00000  0.00000  0.00000
32.23000  10.66048 -12.93705  0.76896  0.00000  0.10000  0.00000  0.00000  0.00000
32.24000  10.70465 -13.68928  0.50423  0.00000  0.10000  0.00000  0.00000  0.00000
32.25000  10.40668 -10.97986  0.79410  0.00000  0.10000  0.00000  0.00000  0.00000
32.26000  10.62877 -14.99386  0.84604  0.00000  0.10000  0.00000  0.00000  0.00000
32.27000  10.28987 -14.23411  0.45151  0.00000  0.10000  0.00000  0.00000  0.00000
32.28000  10.48606 -13.53783  0.70576  0.00000  0.10000  0.00000  0.00000  0.00000
32.29000  10.10107 -12.95112  0.07217  0.00000  0.10000  0.00000  0.00000  0.00000
32.30000  10.44934 -11.11121  0.23420  0.00000  0.10000  0.00000  0.00000  0.00000
32.31000  10.83304 -13.48621  0.51689  0.00000  0.10000  0.00000  0.00000  0.00000
32.32000  11.25758 -10.63825  0.48185  0.00000  0.10000  0.00000  0.00000  0.00000
32.33000  11.26663 -8.90598  0.66575  0.00000  0.10000  0.00000  0.00000  0.00000
32.34000  11.26803 -9.34131  0.62598  0.00000  0.10000  0.00000  0.00000  0.00000
32.35000  11.44597 -7.84559  0.80343  0.00000  0.10000  0.00000  0.00000  0.00000
32.36000  11.85272 -8.78464  0.95356  0.00000  0.10000  0.00000  0.00000  0.00000
32.37000  11.82607 -8.05221  0.75888  0.00000  0.10000  0.00000  0.00000  0.00000
32.38000  11.58040 -8.03429  0.82519  0.00000  0.10000  0.00000  0.00000  0.00000
32.39000  11.78233 -7.66195  0.78610  0.00000  0.10000  0.00000  0.00000  0.00000
32.40000  12.03062 -10.07179  0.82874  0.00000  0.10000  0.00000  0.00000  0.00000
32.41000  11.94971 -10.11895  0.58820  0.00000  0.10000  0.00000  0.00000  0.00000
32.42000  12.14864 -8.35183  0.83634  0.00000  0.10000  0.00000  0.00000  0.00000
32.43000  11.79617 -8.28898  0.65637  0.00000  0.10000  0.00000  0.00000  0.00000
32.44000  11.72381 -9.14266  0.80774  0.00000  0.10000  0.00000  0.00000  0.00000
32.45000  11.87535 -7.76462  0.67262  0.00000  0.10000  0.00000  0.00000  0.00000
32.46000  11.41652 -8.57823  0.32652  0.00000  0.10000  0.00000  0.00000  0.00000
32.47000  11.13788 -8.02242  0.49142  0.00000  0.10000  0.00000  0.00000  0.00000
32.48000  11.64694 -6.44943  0.72539  0.00000  0.10000  0.00000  0.00000  0.00000
32.49000  11.26583 -8.02497  0.78658  0.00000  0.10000  0.00000  0.00000  0.00000
32.50000  11.16814 -8.60257  0.59714  0.00000  0.10000  0.00000  0.00000  0.00000
32.51000  11.57024 -5.84215  0.31838  0.00000  0.10000  0.00000  0.00000  0.00000
32.52000  11.21433 -6.66665  0.38920  0.00000  0.10000  0.00000  0.00000  0.00000
32.53000  11.54887 -6.18330  0.78591  0.00000  0.10000  0.00000  0.00000  0.00000
32.54000  11.65697 -5.78520  0.83159  0.00000  0.10000  0.00000  0.00000  0.00000
32.55000  11.85742 -4.80889  0.63957  0.00000  0.10000  0.00000  0.00000  0.00000
32.56000  11.70531 -3.13507  0.39693  0.00000  0.10000  0.00000  0.00000  0.00000
32.57000  11.32311 -2.45618  0.47967  0.00000  0.10000  0.00000  0.00000  0.00000
32.58000  11.76722 -3.09648  0.71608  0.00000  0.10000  0.00000  0.00000  0.00000
32.59000  11.68488 -4.38035  0.54890  0.00000  0.10000  0.00000  0.00000  0.00000
32.60000  11.76488 -3.14533  0.68067  0.00000  0.10000  0.00000  0.00000  0.00000
32.61000  11.60817 -3.05756  1.02915  0.00000  0.10000  0.00000  0.00000  0.00000
32.62000  11.26856 -4.53406  0.50208  0.00000  0.10000  0.00000  0.00000  0.00000
32.63000  11.27311 -4.07652 -0.21442  0.00000  0.10000  0.00000  0.00000  0.00000
32.64000  11.59318 -3.10232 -0.00885  0.00000  0.10000  0.00000  0.00000  0.00000
32.65000  11.14876 -3.06999 -0.27227  0.00000  0.10000  0.00000  0.00000  0.00000
32.66000  11.11479 -2.75031 -0.11205  0.00000  0.10000  0.00000  0.00000  0.00000
32.67000  11.14669 -4.09681 -0.30990  0.00000  0.10000  0.00000  0.00000  0.00000
32.68000  11.01020 -6.50065 -0.30089  0.00000  0.10000  0.00000  0.00000  0.00000
32.69000  11.20225 -6.07918 -0.03954  0.00000  0.10000  0.00000  0.00000  0.00000
32.70000  11.06056 -6.81905  0.10134  0.00000  0.10000  0.00000  0.00000  0.00000
32.71000  11.20713 -6.31821 -0.09102  0.00000  0.10000  0.00000  0.00000  0.00000
32.72000  11.28517 -3.95073 -0.25502  0.00000  0.10000  0.00000  0.00000  0.00000
32.73000  11.08241 -3.31621 -0.15362  0.00000  0.10000  0.00000  0.00000  0.00000
